,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A3_ss,11046,ENSG00000223764.3,LINC02593,chr1,-,"2,25,23,29,5,9,20","0,1,0,1,0,0,2","13,5,5,9,13,8,3,13,16,15","6,0,0,0,7,0,0,0,0,5",213,99,0.000514429,0.026739579,"1.0,0.921,1.0,0.931,1.0,1.0,0.823","0.502,1.0,1.0,1.0,0.463,1.0,1.0,1.0,1.0,0.582",0.099
A3_ss,14372,ENSG00000115875.19,SRSF7,chr2,-,"123,212,240,323,191,000,000","1,0,6,8,1,4,3","141,164,191,93,123,120,136,213,283,487","0,0,2,0,0,0,2,1,1,2",272,99,0.000519155,0.026891879,"0.978,1.0,0.936,0.936,0.986,0.954,0.968","1.0,1.0,0.972,1.0,1.0,1.0,0.961,0.987,0.99,0.989",-0.024
A3_ss,7499,ENSG00000227036.11,LINC00511,chr17,-,"3,2,2,3,2,1,4","1,0,0,0,0,1,4","1,5,4,4,8,5,8,9,1,5","0,1,3,2,1,1,2,5,1,3",201,99,0.000521885,0.026940044,"0.596,1.0,1.0,1.0,1.0,0.33,0.33","1.0,0.711,0.396,0.496,0.798,0.711,0.663,0.47,0.33,0.451",0.148
A3_ss,6966,ENSG00000168538.16,TRAPPC11,chr4,+,"10,9,3,10,6,8,11","61,51,99,100,87,206,77","1,4,4,8,7,2,3,15,3,1","48,45,150,73,216,69,132,156,69,162",119,99,0.000528182,0.027104319,"0.12,0.128,0.025,0.077,0.054,0.031,0.106","0.017,0.069,0.022,0.084,0.026,0.024,0.019,0.074,0.035,0.005",0.04
A3_ss,17386,ENSG00000073008.16,PVR,chr19,+,"155,174,170,293,144,000,000","0,2,4,2,2,2,1","324,204,192,95,111,135,165,249,158,234","0,1,1,1,0,0,0,0,2,3",1881,99,0.000528688,0.027104319,"1.0,0.821,0.691,0.885,0.791,0.81,0.931","1.0,0.915,0.91,0.833,1.0,1.0,1.0,1.0,0.806,0.804",-0.08
A3_ss,3796,ENSG00000197102.14,DYNC1H1,chr14,+,"6,26,46,40,24,36,19","337,371,568,712,237,000,000","21,30,31,16,37,26,37,54,30,46","494,214,371,234,408,000,000,000,000,000",322,99,0.000535604,0.027298306,"0.005,0.021,0.024,0.017,0.03,0.025,0.011","0.013,0.041,0.025,0.021,0.027,0.028,0.025,0.03,0.038,0.03",-0.009
A3_ss,22505,ENSG00000198838.15,RYR3,chr15,+,"4,1,4,4,3,13,3","62,22,58,73,28,83,56","17,1,9,5,3,5,8,20,3,6","123,14,44,18,54,26,51,62,7,30",103,99,0.000536119,0.027298306,"0.058,0.042,0.062,0.05,0.093,0.131,0.049","0.117,0.064,0.164,0.211,0.051,0.156,0.131,0.237,0.292,0.161",-0.089
A3_ss,9142,ENSG00000112701.18,SENP6,chr6,+,"2,3,1,7,4,6,1","11,11,17,27,22,44,10","0,4,15,11,16,1,5,3,18,24","14,13,38,16,28,9,17,10,30,42",102,99,0.000543397,0.027575083,"0.15,0.209,0.054,0.201,0.15,0.117,0.088","0.0,0.23,0.277,0.4,0.357,0.097,0.222,0.226,0.368,0.357",-0.115
A3_ss,11557,ENSG00000106348.19,IMPDH1,chr7,-,"18,34,13,58,13,16,21","0,0,2,7,2,0,2","12,9,9,9,10,12,6,16,3,12","0,0,0,0,0,0,0,0,0,1",217,99,0.000553468,0.027897007,"1.0,1.0,0.748,0.791,0.748,1.0,0.827","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.846",-0.111
A3_ss,16224,ENSG00000196557.14,CACNA1H,chr16,+,"9,34,75,54,17,41,38","0,2,5,7,2,0,2","23,19,50,9,18,4,25,13,16,51","2,0,2,1,1,1,1,0,0,0",111,99,0.000552273,0.027897007,"1.0,0.938,0.93,0.873,0.883,1.0,0.944","0.911,1.0,0.957,0.889,0.941,0.781,0.957,1.0,1.0,1.0",-0.005
A3_ss,9126,ENSG00000127054.22,INTS11,chr1,-,"32,46,49,70,33,39,67","84,41,102,125,30,98,109","45,26,27,27,24,20,26,57,28,36","97,51,98,39,123,42,124,137,39,126",252,99,0.000558932,0.027983984,"0.13,0.306,0.159,0.18,0.302,0.135,0.195","0.154,0.167,0.098,0.214,0.071,0.158,0.076,0.14,0.22,0.101",0.061
A3_ss,20885,ENSG00000168255.20,POLR2J3,chr7,-,"71,92,94,118,69,174,153","15,28,51,83,29,93,118","35,68,122,75,154,79,114,115,28,88","61,39,90,21,65,33,77,95,47,166",1200,99,0.000557348,0.027983984,"0.281,0.213,0.132,0.105,0.164,0.134,0.097","0.045,0.126,0.101,0.228,0.164,0.165,0.109,0.091,0.047,0.042",0.049
A3_ss,10454,ENSG00000019582.17,CD74,chr5,-,"163,126,112,262,151,000,000","1,370,110,013,642,100,000,000,000,000","95,199,233,127,136,200,000,000,000,000","6,388,721,397,935,160,000,000,000,000,000,000,000",590,99,0.000572555,0.02857049,"0.02,0.019,0.014,0.02,0.023,0.017,0.016","0.024,0.037,0.027,0.022,0.014,0.022,0.015,0.02,0.036,0.017",-0.005
A3_ss,1673,ENSG00000118046.18,STK11,chr19,+,"65,54,95,92,54,134,98","7,5,5,9,1,15,7","93,47,74,40,105,56,133,102,57,122","4,1,4,2,4,0,3,9,0,7",104,99,0.00057531,0.028612587,"0.898,0.911,0.948,0.907,0.981,0.895,0.93","0.957,0.978,0.946,0.95,0.962,1.0,0.977,0.915,1.0,0.943",-0.039
A3_ss,7865,ENSG00000114867.22,EIF4G1,chr3,+,"17,31,46,39,9,23,37","169,167,279,310,138,000,000","51,12,18,7,26,11,16,27,13,27","258,134,287,155,362,000,000,000,000,000",183,99,0.000591529,0.029309394,"0.052,0.091,0.082,0.064,0.034,0.035,0.063","0.097,0.046,0.033,0.024,0.037,0.038,0.023,0.051,0.036,0.033",0.018
A3_ss,21290,ENSG00000288985.3,ENSG00000288985,chr8,-,"1,6,0,4,2,6,0","17,11,24,17,10,28,16","11,2,3,0,4,3,8,3,3,9","9,6,15,1,17,2,4,2,12,19",151,99,0.000595194,0.029309394,"0.037,0.263,0.0,0.134,0.116,0.123,0.0","0.445,0.179,0.116,0.0,0.134,0.496,0.567,0.496,0.141,0.237",-0.185
A3_ss,21901,ENSG00000185499.17,MUC1,chr1,-,"0,1,4,3,1,0,2","1,4,1,16,2,4,0","1,1,3,1,3,1,2,0,2,4","4,1,3,0,0,0,0,1,2,1",126,99,0.000594446,0.029309394,"0.0,0.164,0.759,0.128,0.282,0.0,1.0","0.164,0.44,0.44,1.0,1.0,1.0,1.0,0.0,0.44,0.759",-0.291
A3_ss,17385,ENSG00000073008.16,PVR,chr19,+,"328,450,395,705,295,000,000","0,2,4,2,2,2,1","649,445,482,236,270,000,000,000,000,000","0,1,1,1,0,0,0,0,2,3",3629,99,0.000603204,0.029606439,"1.0,0.86,0.729,0.906,0.801,0.832,0.945","1.0,0.924,0.929,0.866,1.0,1.0,1.0,1.0,0.842,0.805",-0.069
A3_ss,15065,ENSG00000169738.8,DCXR,chr17,-,"137,92,181,267,124,381,311","1,2,3,2,2,2,3","251,99,247,121,386,130,299,305,82,272","1,4,5,3,4,4,10,15,1,3",239,99,0.000613032,0.029990469,"0.983,0.95,0.962,0.982,0.963,0.987,0.977","0.99,0.911,0.953,0.944,0.976,0.931,0.925,0.894,0.971,0.974",0.025
A3_ss,8104,ENSG00000168118.12,RAB4A,chr1,+,"94,97,108,97,133,215,167","3,8,16,11,4,7,12","81,110,183,122,259,98,130,162,124,215","5,3,2,4,10,1,15,5,4,3",137,99,0.000620273,0.030147677,"0.958,0.898,0.83,0.864,0.96,0.957,0.91","0.921,0.964,0.985,0.957,0.949,0.986,0.862,0.959,0.957,0.981",-0.041
A3_ss,9939,ENSG00000123815.13,COQ8B,chr19,-,"49,39,89,87,27,79,117","3,5,8,4,2,4,2","85,49,80,59,99,68,111,128,55,107","3,0,1,0,2,0,6,2,0,6",103,99,0.0006193,0.030147677,"0.94,0.882,0.914,0.954,0.928,0.95,0.983","0.965,1.0,0.987,1.0,0.979,1.0,0.947,0.984,1.0,0.945",-0.045
A3_ss,1056,ENSG00000104894.12,CD37,chr19,+,"103,52,40,82,83,86,107","29,59,81,95,19,50,90","205,83,109,88,99,92,91,195,83,88","34,23,51,22,42,36,57,46,20,51",398,99,0.00062589,0.030322249,"0.469,0.18,0.109,0.177,0.521,0.3,0.228","0.6,0.473,0.347,0.499,0.37,0.389,0.284,0.513,0.508,0.3",-0.145
A3_ss,3089,ENSG00000167965.18,MLST8,chr16,+,"113,89,70,171,81,130,211","2,0,0,0,2,3,1","81,61,121,88,113,86,163,199,72,145","3,4,5,4,4,0,0,2,0,6",339,99,0.000658802,0.03150883,"0.943,1.0,1.0,1.0,0.922,0.927,0.984","0.887,0.817,0.876,0.865,0.892,1.0,1.0,0.967,1.0,0.876",0.05
A3_ss,3795,ENSG00000197102.14,DYNC1H1,chr14,+,"16,35,70,77,42,50,40","337,371,568,712,237,000,000","37,48,54,21,50,46,54,75,57,73","494,214,371,234,408,000,000,000,000,000",612,99,0.000657823,0.03150883,"0.008,0.015,0.02,0.017,0.028,0.018,0.012","0.012,0.035,0.023,0.014,0.019,0.026,0.019,0.022,0.038,0.025",-0.006
A3_ss,7575,ENSG00000004487.18,KDM1A,chr1,+,"105,104,140,175,100,000,000","0,7,0,2,1,2,0","114,95,207,75,183,90,175,189,119,186","1,0,1,0,0,0,1,0,0,2",1407,99,0.000654977,0.03150883,"1.0,0.511,1.0,0.86,0.876,0.842,1.0","0.889,1.0,0.936,1.0,1.0,1.0,0.925,1.0,1.0,0.867",-0.092
A3_ss,16485,ENSG00000001497.18,LAS1L,chrX,-,"117,145,164,245,216,000,000","0,1,0,4,0,0,1","209,158,219,159,228,000,000,000,000,000","2,2,3,2,3,2,2,0,1,3",1567,99,0.000655519,0.03150883,"1.0,0.902,1.0,0.795,1.0,1.0,0.943","0.868,0.833,0.822,0.834,0.828,0.866,0.876,1.0,0.916,0.803",0.084
A3_ss,11570,ENSG00000197165.11,SULT1A2,chr16,-,"1,2,5,1,1,2,3","1,2,3,1,1,2,3","0,1,4,0,1,0,4,2,1,1","1,1,4,2,3,3,6,15,6,7",130,99,0.000663885,0.031650813,"0.432,0.432,0.559,0.432,0.432,0.432,0.432","0.0,0.432,0.432,0.0,0.202,0.0,0.337,0.092,0.113,0.098",0.28
A3_ss,10741,ENSG00000141349.10,G6PC3,chr17,+,"333,143,152,252,275,000,000","2,2,1,3,0,3,7","253,199,299,209,359,000,000,000,000,000","3,4,12,3,5,0,7,7,6,14",440,99,0.000678501,0.032244938,"0.974,0.941,0.972,0.95,1.0,0.962,0.936","0.95,0.918,0.849,0.94,0.942,1.0,0.922,0.941,0.908,0.86",0.039
A3_ss,5641,ENSG00000304309.1,ENSG00000304309,chr12,-,"17,51,45,78,45,55,42","1,0,2,0,0,3,0","91,21,17,14,25,23,22,43,23,31","2,0,0,2,3,2,0,2,1,7",284,99,0.000683437,0.032297026,"0.856,1.0,0.887,1.0,1.0,0.865,1.0","0.941,1.0,1.0,0.709,0.744,0.8,1.0,0.882,0.889,0.607",0.087
A3_ss,9606,ENSG00000223960.10,CHROMR,chr2,+,"5,6,12,7,7,4,5","0,0,7,1,1,5,2","9,4,12,6,3,2,3,8,0,3","3,0,9,0,0,0,0,1,1,0",138,99,0.00068528,0.032297026,"1.0,1.0,0.552,0.834,0.834,0.365,0.642","0.683,1.0,0.489,1.0,1.0,1.0,1.0,0.852,0.0,1.0",-0.056
A3_ss,13446,ENSG00000143850.17,PLEKHA6,chr1,-,"81,98,168,206,78,117,133","11,17,41,40,15,36,20","128,61,97,93,160,84,126,197,108,173","29,16,45,26,44,19,58,47,31,82",159,99,0.000686808,0.032297026,"0.821,0.782,0.718,0.762,0.764,0.669,0.805","0.733,0.704,0.573,0.69,0.694,0.734,0.575,0.723,0.684,0.568",0.092
A3_ss,14222,ENSG00000187147.19,RNF220,chr1,+,"226,185,246,328,125,000,000","3,0,1,7,0,2,2","268,131,207,115,234,145,206,277,92,171","0,1,2,0,0,0,1,0,0,0",920,99,0.000688227,0.032297026,"0.89,1.0,0.964,0.834,1.0,0.914,0.954","1.0,0.934,0.918,1.0,1.0,1.0,0.957,1.0,1.0,1.0",-0.044
A3_ss,23606,ENSG00000203485.14,INF2,chr14,+,"8,19,13,22,6,11,8","64,180,347,300,64,183,176","2,5,16,3,3,3,5,4,4,10","114,62,211,52,142,84,223,208,70,255",154,99,0.000698458,0.032674739,"0.074,0.064,0.024,0.045,0.057,0.037,0.028","0.011,0.049,0.046,0.036,0.013,0.022,0.014,0.012,0.035,0.025",0.021
A3_ss,2655,ENSG00000167377.19,ZNF23,chr16,-,"4,4,3,7,5,13,6","3,3,12,15,2,10,7","11,7,6,11,13,11,8,12,4,13","4,2,0,3,7,5,7,6,0,5",149,99,0.000708557,0.033043904,"0.47,0.47,0.142,0.237,0.624,0.463,0.363","0.646,0.699,1.0,0.709,0.552,0.594,0.432,0.571,1.0,0.633",-0.288
A3_ss,8182,ENSG00000203880.13,PCMTD2,chr20,+,"217,176,222,382,197,000,000","7,5,8,10,3,7,13","131,183,305,179,272,000,000,000,000,000","6,1,5,3,9,1,2,3,0,4",180,99,0.000728085,0.033849178,"0.945,0.951,0.939,0.955,0.973,0.963,0.942","0.923,0.99,0.971,0.97,0.943,0.99,0.987,0.982,1.0,0.978",-0.021
A3_ss,4050,ENSG00000257621.10,PSMA3-AS1,chr14,-,"17,20,5,23,55,58,22","9,13,14,15,11,14,25","38,72,70,61,42,52,36,54,54,44","42,12,27,4,13,4,11,3,4,11",224,99,0.000742302,0.034403288,"0.455,0.405,0.136,0.404,0.688,0.647,0.28","0.286,0.726,0.534,0.871,0.588,0.852,0.591,0.888,0.856,0.639",-0.252
A3_ss,5611,ENSG00000304309.1,ENSG00000304309,chr12,-,"26,47,131,171,57,113,76","0,2,0,2,0,0,4","161,12,46,21,32,14,45,21,22,47","8,1,1,1,1,1,2,3,1,1",399,99,0.000750972,0.034691245,"1.0,0.854,1.0,0.955,1.0,1.0,0.825","0.833,0.749,0.919,0.839,0.888,0.776,0.848,0.635,0.845,0.921",0.122
A3_ss,15465,ENSG00000104805.17,NUCB1,chr19,+,"6,36,30,29,35,18,9","0,2,7,6,0,0,0","11,20,17,23,20,30,13,12,42,18","0,0,0,0,0,3,0,4,0,1",158,99,0.00075315,0.034691245,"1.0,0.919,0.729,0.752,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0,0.862,1.0,0.653,1.0,0.919",-0.029
A3_ss,18246,ENSG00000144354.15,CDCA7,chr2,+,"136,56,59,97,163,142,100","16,4,12,9,13,30,19","42,95,94,143,157,138,135,178,156,181","10,19,26,23,52,43,59,54,23,33",894,99,0.000756094,0.03472004,"0.485,0.608,0.353,0.544,0.581,0.344,0.368","0.317,0.356,0.286,0.408,0.251,0.262,0.202,0.267,0.429,0.378",0.153
A3_ss,18508,ENSG00000145907.16,G3BP1,chr5,+,"191,196,171,261,201,000,000","1,6,9,12,1,3,8","251,174,271,167,257,000,000,000,000,000","5,3,4,0,1,0,5,2,1,2",1419,99,0.000758609,0.034728966,"0.93,0.695,0.57,0.603,0.933,0.854,0.731","0.778,0.802,0.825,1.0,0.947,1.0,0.799,0.921,0.925,0.905",-0.131
A3_ss,23786,ENSG00000152778.10,IFIT5,chr10,+,"0,4,5,6,5,2,2","8,10,12,8,13,26,6","1,2,3,0,2,1,1,2,3,1","16,13,22,10,12,9,11,15,22,22",116,99,0.000773862,0.035319243,"0.0,0.254,0.262,0.39,0.247,0.062,0.221","0.051,0.116,0.104,0.0,0.125,0.087,0.072,0.102,0.104,0.037",0.125
A3_ss,143,ENSG00000225470.10,JPX,chrX,+,"44,65,71,123,99,136,85","0,1,6,0,0,7,0","78,59,73,102,133,64,89,88,85,123","0,0,0,1,1,0,0,0,0,2",500,99,0.000780834,0.035332841,"1.0,0.928,0.701,1.0,1.0,0.794,1.0","1.0,1.0,1.0,0.953,0.963,1.0,1.0,1.0,1.0,0.924",-0.066
A3_ss,11102,ENSG00000116337.20,AMPD2,chr1,+,"10,6,3,12,3,7,7","210,136,245,329,121,000,000","8,2,4,4,1,5,4,7,0,0","179,85,211,119,340,194,437,410,126,320",115,99,0.00078124,0.035332841,"0.039,0.037,0.01,0.03,0.021,0.016,0.027","0.037,0.02,0.016,0.028,0.003,0.022,0.008,0.014,0.0,0.0",0.011
A3_ss,17881,ENSG00000224186.8,PITX1-AS1,chr5,+,"2,6,6,5,1,4,2","2,1,0,2,0,3,3","9,1,1,2,3,1,10,6,2,1","2,1,1,1,1,0,0,2,1,1",103,99,0.000778658,0.035332841,"0.49,0.852,1.0,0.706,1.0,0.562,0.391","0.812,0.49,0.49,0.658,0.742,1.0,1.0,0.742,0.658,0.49",0.006
A3_ss,11992,ENSG00000163374.21,YY1AP1,chr1,-,"38,35,61,87,41,85,61","13,6,29,20,7,30,15","41,24,71,26,42,35,53,77,26,68","11,10,40,12,52,13,38,21,16,62",159,99,0.000784078,0.03535434,"0.645,0.784,0.567,0.73,0.785,0.638,0.717","0.699,0.599,0.525,0.574,0.335,0.626,0.465,0.695,0.503,0.406",0.152
A3_ss,5610,ENSG00000304309.1,ENSG00000304309,chr12,-,"28,46,125,168,53,113,75","0,2,0,2,0,0,4","160,13,46,21,31,16,48,24,22,47","8,1,1,1,1,1,2,3,1,1",379,99,0.000799247,0.03593012,"1.0,0.857,1.0,0.956,1.0,1.0,0.83","0.839,0.773,0.923,0.846,0.89,0.807,0.862,0.676,0.852,0.925",0.11
A3_ss,3419,ENSG00000213614.11,HEXA,chr15,-,"13,10,8,12,9,10,16","137,106,137,95,123,278,214","4,7,7,5,9,10,13,17,8,6","159,141,243,169,363,000,000,000,000,000",132,99,0.000802166,0.035953355,"0.066,0.066,0.042,0.087,0.052,0.026,0.053","0.019,0.036,0.021,0.022,0.018,0.053,0.035,0.054,0.046,0.015",0.024
A3_ss,3686,ENSG00000224078.16,SNHG14,chr15,+,"12,7,12,24,9,30,18","79,51,151,156,42,130,98","23,6,21,9,25,21,39,51,11,23","162,37,71,32,144,68,126,147,38,97",128,99,0.000807211,0.035964146,"0.105,0.096,0.058,0.106,0.142,0.151,0.124","0.099,0.111,0.186,0.179,0.118,0.193,0.193,0.212,0.183,0.155",-0.051
A3_ss,14123,ENSG00000010803.17,SCMH1,chr1,-,"8,6,3,8,8,15,16","11,18,49,29,25,63,58","9,3,5,3,6,3,4,4,2,6","42,8,29,23,70,15,49,30,19,74",153,99,0.000806318,0.035964146,"0.32,0.177,0.038,0.151,0.172,0.133,0.151","0.122,0.195,0.1,0.078,0.053,0.115,0.05,0.079,0.064,0.05",0.073
A3_ss,8724,ENSG00000167996.16,FTH1,chr11,-,"71,146,185,222,71,155,196","0,8,6,2,0,0,8","56,99,197,61,187,85,142,141,87,174","1,0,0,0,2,0,1,0,1,0",161,99,0.000810258,0.035992788,"1.0,0.918,0.95,0.986,1.0,1.0,0.938","0.972,1.0,1.0,1.0,0.983,1.0,0.989,1.0,0.982,1.0",-0.022
A3_ss,8283,ENSG00000291223.1,FAM86DP,chr3,-,"2,1,0,4,0,2,4","4,6,13,17,7,25,12","4,5,5,7,4,3,0,10,1,5","11,6,13,4,18,4,16,21,3,8",121,99,0.000822567,0.036110953,"0.29,0.12,0.0,0.161,0.0,0.061,0.214","0.229,0.405,0.239,0.589,0.154,0.38,0.0,0.28,0.214,0.338",-0.162
A3_ss,18973,ENSG00000197283.18,SYNGAP1,chr6,+,"3,236,476,901,228,370,000,000","10,18,36,32,11,27,10","8,724,004,654,777,510,000,000,000,000,000","8,15,31,29,69,20,71,61,13,53",275,99,0.000821278,0.036110953,"0.921,0.928,0.873,0.933,0.924,0.877,0.967","0.975,0.906,0.844,0.856,0.797,0.929,0.822,0.899,0.949,0.864",0.033
A3_ss,21619,ENSG00000077782.23,FGFR1,chr8,-,"7,801,197,109,519,040,000,000,000","84,73,166,164,56,194,137","20,026,117,184,555,900,000,000,000,000,000","139,93,233,102,278,96,243,215,120,330",1333,99,0.000819623,0.036110953,"0.408,0.549,0.329,0.463,0.416,0.226,0.361","0.517,0.328,0.186,0.249,0.137,0.375,0.211,0.32,0.305,0.174",0.113
A3_ss,23516,ENSG00000116874.12,WARS2,chr1,-,"0,2,4,1,5,5,4","44,7,8,12,31,63,40","8,8,4,8,13,9,19,7,7,7","25,19,53,28,61,23,54,64,11,75",128,99,0.000816902,0.036110953,"0.0,0.181,0.279,0.061,0.111,0.058,0.072","0.198,0.246,0.055,0.181,0.142,0.232,0.214,0.078,0.33,0.067",-0.065
A3_ss,141,ENSG00000225470.10,JPX,chrX,+,"59,94,110,174,132,194,109","0,1,6,0,0,7,0","101,84,92,140,170,84,123,138,116,166","0,0,0,1,1,0,0,0,0,2",686,99,0.000833293,0.036368498,"1.0,0.931,0.726,1.0,1.0,0.8,1.0","1.0,1.0,1.0,0.953,0.961,1.0,1.0,1.0,1.0,0.923",-0.061
A3_ss,22439,ENSG00000122735.16,DNAI1,chr9,+,"5,9,2,5,4,9,11","46,31,46,84,34,70,50","14,5,8,9,15,19,11,16,7,9","40,22,50,33,58,40,63,62,33,74",111,99,0.000833007,0.036368498,"0.088,0.206,0.037,0.05,0.095,0.103,0.164","0.238,0.169,0.125,0.196,0.187,0.298,0.135,0.187,0.159,0.098",-0.073
A3_ss,777,ENSG00000214078.13,CPNE1,chr20,-,"4,16,18,16,8,14,13","0,0,0,0,0,0,0","26,13,17,8,19,10,19,29,5,12","0,0,0,0,0,0,0,0,26,55",125,99,0.000838577,0.036492724,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.132,0.147",0.172
A3_ss,5416,ENSG00000247498.12,GPRC5D-AS1,chr12,+,"2,7,13,17,7,3,3","0,0,0,0,0,1,0","4,4,6,6,5,4,5,15,4,9","1,1,1,0,0,1,3,3,0,4",192,99,0.000865488,0.037554642,"1.0,1.0,1.0,1.0,1.0,0.607,1.0","0.673,0.673,0.756,1.0,1.0,0.673,0.462,0.721,1.0,0.537",0.194
A3_ss,5267,ENSG00000100342.22,APOL1,chr22,+,"1,10,13,18,1,1,8","22,42,64,61,16,51,58","11,2,6,0,3,4,2,0,1,6","51,16,54,16,42,20,48,52,31,106",138,99,0.000880415,0.038091953,"0.032,0.146,0.127,0.175,0.043,0.014,0.09","0.134,0.082,0.074,0.0,0.049,0.125,0.029,0.0,0.023,0.039",0.034
A3_ss,168,ENSG00000147162.15,OGT,chrX,+,"172,158,205,305,181,000,000","8,5,13,23,18,22,27","238,200,274,163,295,000,000,000,000,000","19,15,35,22,46,18,16,22,15,34",129,99,0.000887081,0.038159794,"0.943,0.96,0.924,0.911,0.885,0.901,0.899","0.906,0.911,0.857,0.85,0.831,0.854,0.911,0.899,0.888,0.863",0.041
A3_ss,18422,ENSG00000149781.14,FERMT3,chr11,+,"7,29,13,57,15,6,15","16,41,58,89,17,12,46","39,8,11,14,16,19,21,36,6,14","41,8,12,9,16,19,39,42,11,14",373,99,0.000884874,0.038159794,"0.104,0.158,0.056,0.145,0.19,0.117,0.08","0.202,0.21,0.196,0.292,0.21,0.21,0.125,0.185,0.126,0.21",-0.075
A3_ss,23274,ENSG00000187796.16,CARD9,chr9,-,"3,18,10,11,7,15,5","3,8,21,20,2,12,19","7,0,0,1,6,4,1,7,7,5","14,3,10,10,8,8,18,12,9,23",247,99,0.000892748,0.038293519,"0.286,0.474,0.16,0.181,0.584,0.334,0.095","0.167,0.0,0.0,0.039,0.231,0.167,0.022,0.189,0.238,0.08",0.189
A3_ss,8437,ENSG00000148343.19,MIGA2,chr9,+,"20,31,34,70,13,21,35","30,31,79,54,29,72,41","40,23,14,14,20,18,20,19,10,21","69,21,65,23,62,41,85,85,25,45",302,99,0.000912096,0.039011646,"0.179,0.247,0.124,0.298,0.128,0.087,0.219","0.16,0.264,0.066,0.166,0.096,0.126,0.072,0.068,0.116,0.133",0.056
A3_ss,5608,ENSG00000304309.1,ENSG00000304309,chr12,-,"32,60,138,203,59,134,84","17,23,40,33,25,50,46","185,17,55,24,40,23,57,37,29,60","74,10,23,6,19,18,33,52,32,56",459,99,0.000919566,0.039056133,"0.289,0.36,0.427,0.57,0.337,0.366,0.283","0.35,0.268,0.34,0.463,0.312,0.216,0.271,0.133,0.164,0.188",0.105
A3_ss,11019,ENSG00000310523.1,ENSG00000310523,chr2,+,"1,0,1,0,0,4,3","24,9,27,35,8,18,19","12,2,1,0,2,2,1,4,0,0","22,9,7,1,6,10,33,37,3,9",102,99,0.000920963,0.039056133,"0.039,0.0,0.035,0.0,0.0,0.177,0.133","0.346,0.177,0.122,0.0,0.244,0.163,0.029,0.095,0.0,0.0",-0.063
A3_ss,19318,ENSG00000161960.16,EIF4A1,chr17,+,"22,35,37,44,11,14,30","221,228,299,443,258,000,000","11,7,20,7,9,19,22,27,15,15","209,181,304,173,277,000,000,000,000,000",123,99,0.00091639,0.039056133,"0.074,0.11,0.091,0.074,0.033,0.028,0.04","0.041,0.03,0.05,0.032,0.025,0.056,0.048,0.047,0.05,0.033",0.023
A3_ss,1058,ENSG00000183207.15,RUVBL2,chr19,+,"5,6,3,16,2,0,9","68,47,86,80,28,86,87","0,0,2,1,5,7,6,6,3,3","68,26,87,51,119,52,126,130,38,129",169,99,0.000935375,0.039555244,"0.041,0.07,0.02,0.105,0.04,0.0,0.057","0.0,0.0,0.013,0.011,0.024,0.073,0.027,0.026,0.044,0.013",0.024
A3_ss,5054,ENSG00000166987.15,MBD6,chr12,+,"416,272,179,630,360,000,000","0,0,0,6,2,4,3","614,329,365,545,519,000,000,000,000,000","3,5,1,3,8,4,8,7,3,11",1062,99,0.000939023,0.039597694,"1.0,1.0,1.0,0.907,0.944,0.906,0.962","0.95,0.86,0.971,0.944,0.858,0.898,0.79,0.91,0.96,0.861",0.06
A3_ss,5277,ENSG00000247774.10,PCED1B-AS1,chr12,-,"23,20,33,67,41,49,61","0,0,1,9,0,2,0","17,31,48,17,40,31,43,64,31,35","1,0,0,0,0,0,0,0,0,1",618,99,0.000952081,0.040035549,"1.0,1.0,0.841,0.544,1.0,0.797,1.0","0.731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.849",-0.075
A3_ss,4188,ENSG00000213983.12,AP1G2,chr14,-,"9,11,12,22,3,3,12","1,1,1,3,1,1,4","13,6,7,5,4,6,5,17,7,14","0,1,0,0,0,0,2,1,1,1",103,99,0.000966192,0.040396375,"0.896,0.914,0.92,0.876,0.742,0.742,0.742","1.0,0.852,1.0,1.0,1.0,1.0,0.706,0.942,0.871,0.931",-0.097
A3_ss,17634,ENSG00000163110.15,PDLIM5,chr4,+,"1,215,112,612,671,870,000,000,000,000","16,9,37,38,11,33,48","1,531,983,149,612,220,000,000,000,000,000,000,000","20,11,45,5,18,0,6,14,9,36",426,99,0.000968757,0.040396375,"0.946,0.967,0.888,0.92,0.967,0.933,0.909","0.947,0.954,0.885,0.983,0.957,1.0,0.981,0.967,0.962,0.908",-0.022
A3_ss,18236,ENSG00000038274.18,MAT2B,chr5,+,"0,7,7,10,4,7,6","74,46,103,109,88,184,106","1,2,3,4,2,4,6,0,1,7","97,81,151,84,176,62,106,127,56,137",120,99,0.000963813,0.040396375,"0.0,0.112,0.053,0.07,0.036,0.03,0.045","0.008,0.02,0.016,0.038,0.009,0.051,0.045,0.0,0.015,0.04",0.025
