,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A5_ss,2344,ENSG00000154040.21,CABYR,chr18,+,"144,169,125,225,141,000,000","0,1,3,0,2,0,0","171,119,125,196,206,162,208,298,98,151","3,0,0,2,6,0,5,2,1,3",1056,99,0.001083245,0.038161819,"1.0,0.941,0.796,1.0,0.869,1.0,1.0","0.842,1.0,1.0,0.902,0.763,1.0,0.796,0.933,0.902,0.825",0.047
A5_ss,7877,ENSG00000090621.15,PABPC4,chr1,-,"74,87,135,163,62,121,184","22,19,60,59,21,69,46","96,56,106,54,120,61,130,117,57,94","55,20,54,24,61,31,69,83,24,65",147,99,0.001082917,0.038161819,"0.694,0.755,0.602,0.65,0.665,0.541,0.729","0.54,0.653,0.569,0.602,0.57,0.57,0.559,0.487,0.615,0.493",0.096
A5_ss,9717,ENSG00000166169.17,POLL,chr10,-,"122,121,169,225,81,155,185","2,1,1,1,4,6,5","147,80,123,71,136,133,134,202,84,132","1,2,3,4,6,2,9,19,1,7",375,99,0.001100851,0.038647859,"0.942,0.97,0.978,0.983,0.842,0.872,0.907","0.975,0.913,0.915,0.824,0.857,0.946,0.797,0.737,0.957,0.833",0.052
A5_ss,15049,ENSG00000125089.18,SH3TC1,chr4,+,"42,75,87,89,42,96,110","7,7,15,3,3,2,13","38,26,33,25,23,56,54,81,14,25","4,1,1,0,3,2,1,3,1,3",180,99,0.001108189,0.038771327,"0.767,0.855,0.761,0.942,0.885,0.964,0.823","0.839,0.935,0.948,1.0,0.808,0.939,0.967,0.937,0.885,0.821",-0.051
A5_ss,4146,ENSG00000198561.16,CTNND1,chr11,+,"25,19,32,42,20,65,15","6,9,26,10,2,12,10","55,23,68,13,47,24,43,31,32,57","9,3,12,1,5,2,3,3,4,16",172,99,0.001130206,0.039385965,"0.706,0.549,0.415,0.707,0.852,0.757,0.463","0.779,0.815,0.765,0.882,0.844,0.874,0.892,0.856,0.822,0.672",-0.185
A5_ss,9326,ENSG00000291046.2,ENSG00000291046,chr13,+,"25,24,34,65,32,21,73","4,0,0,1,1,2,0","67,52,22,48,33,57,27,80,45,21","0,0,1,2,4,1,2,6,0,0",507,99,0.001140699,0.039385965,"0.55,1.0,1.0,0.927,0.862,0.672,1.0","1.0,1.0,0.811,0.824,0.617,0.918,0.725,0.722,1.0,1.0",-0.003
A5_ss,10096,ENSG00000104419.17,NDRG1,chr8,-,"94,229,199,408,82,63,149","2,823,137,901,044,110,000,000","74,83,96,28,15,118,138,231,163,189","594,102,396,41,190,79,187,257,150,468",365,99,0.001145167,0.039385965,"0.083,0.166,0.064,0.096,0.167,0.036,0.051","0.033,0.181,0.062,0.156,0.021,0.288,0.167,0.196,0.228,0.099",-0.048
A5_ss,15672,ENSG00000094631.22,HDAC6,chrX,+,"3,14,9,4,9,12,12","13,12,22,23,7,12,15","20,7,10,9,20,8,15,18,15,12","17,4,9,4,14,3,5,18,10,25",508,99,0.001142174,0.039385965,"0.043,0.185,0.074,0.033,0.2,0.163,0.135","0.187,0.254,0.178,0.305,0.218,0.342,0.369,0.163,0.226,0.086",-0.114
A5_ss,16026,ENSG00000096746.18,HNRNPH3,chr10,+,"37,38,31,64,46,85,100","2,1,0,2,4,6,2","210,74,90,51,99,41,69,90,94,113","10,2,4,3,7,2,13,7,8,21",144,99,0.001142643,0.039385965,"0.927,0.963,1.0,0.957,0.888,0.907,0.972","0.935,0.962,0.939,0.921,0.907,0.934,0.785,0.898,0.89,0.787",0.049
A5_ss,976,ENSG00000104969.11,SGTA,chr19,-,"10,11,17,16,8,10,22","65,44,67,84,43,123,117","9,10,6,8,5,7,9,17,9,6","79,44,83,50,150,44,90,125,46,130",227,99,0.001182811,0.040136462,"0.063,0.098,0.1,0.077,0.075,0.034,0.076","0.047,0.09,0.031,0.065,0.014,0.065,0.042,0.056,0.079,0.02",0.024
A5_ss,3129,ENSG00000111199.12,TRPV4,chr12,-,"29,64,43,101,39,38,36","183,185,333,380,207,000,000","55,12,17,32,34,45,46,78,25,20","196,120,350,156,407,000,000,000,000,000",141,99,0.001176118,0.040136462,"0.1,0.195,0.083,0.157,0.117,0.051,0.101","0.165,0.066,0.033,0.126,0.055,0.132,0.065,0.104,0.108,0.029",0.027
A5_ss,3983,ENSG00000197345.13,MRPL21,chr11,-,"6,2,2,11,2,8,13","58,48,81,102,33,83,114","8,4,4,3,4,0,6,4,1,4","133,58,101,56,145,47,132,123,36,94",145,99,0.00117235,0.040136462,"0.066,0.028,0.017,0.069,0.04,0.062,0.072","0.039,0.045,0.026,0.035,0.018,0.0,0.03,0.022,0.019,0.028",0.024
A5_ss,11691,ENSG00000112992.18,NNT,chr5,+,"24,21,19,33,52,50,23","1,2,2,6,2,6,2","25,48,81,25,55,38,29,44,33,60","0,0,2,1,2,2,2,4,0,4",357,99,0.001180907,0.040136462,"0.869,0.744,0.725,0.604,0.878,0.698,0.761","1.0,1.0,0.918,0.874,0.884,0.84,0.801,0.753,1.0,0.806",-0.133
A5_ss,5889,ENSG00000163703.20,CRELD1,chr3,+,"2,7,6,9,2,6,11","109,158,321,450,73,198,173","20,4,8,8,9,8,5,14,3,8","499,52,143,36,102,84,211,236,57,207",137,99,0.001190067,0.040248057,"0.013,0.031,0.013,0.014,0.019,0.021,0.044","0.028,0.053,0.039,0.138,0.06,0.064,0.017,0.041,0.037,0.027",-0.028
A5_ss,14268,ENSG00000288558.3,DUS4L-BCAP29,chr7,+,"9,38,48,43,21,50,38","0,0,0,0,0,4,3","42,30,34,41,29,48,60,44,31,51","0,4,5,0,2,0,0,3,4,4",566,99,0.001212242,0.040737546,"1.0,1.0,1.0,1.0,1.0,0.686,0.689","1.0,0.567,0.543,1.0,0.717,1.0,1.0,0.72,0.575,0.69",0.13
A5_ss,14700,ENSG00000147533.19,GOLGA7,chr8,+,"1,2,3,1,1,1,1","35,26,66,98,58,153,156","1,4,1,4,3,2,4,4,6,6","64,50,111,46,109,31,72,55,42,118",147,99,0.00121257,0.040737546,"0.019,0.049,0.03,0.007,0.011,0.004,0.004","0.01,0.051,0.006,0.055,0.018,0.042,0.036,0.047,0.088,0.033",-0.021
A5_ss,1380,ENSG00000131470.15,PSMC3IP,chr17,-,"5,5,6,8,10,8,4","7,3,5,3,8,3,12","12,1,5,2,1,5,1,9,2,3","19,1,11,4,26,2,5,23,3,10",232,99,0.001258523,0.042141837,"0.234,0.416,0.339,0.532,0.348,0.532,0.125","0.212,0.299,0.162,0.176,0.016,0.516,0.079,0.143,0.221,0.113",0.167
A5_ss,8159,ENSG00000116641.18,DOCK7,chr1,-,"0,3,0,7,1,9,8","20,39,66,77,27,54,48","1,8,14,2,12,5,9,4,13,17","33,24,53,32,72,26,59,57,47,109",126,99,0.001283876,0.042849355,"0.0,0.057,0.0,0.067,0.028,0.116,0.116","0.023,0.208,0.172,0.047,0.116,0.131,0.107,0.052,0.179,0.109",-0.06
A5_ss,11739,ENSG00000134900.13,TPP2,chr13,+,"1,1,0,4,1,1,0","1,0,2,2,1,3,2","2,3,5,3,2,3,5,0,2,1","1,0,3,0,1,0,6,2,1,2",110,99,0.001323415,0.044024173,"0.474,1.0,0.0,0.643,0.474,0.231,0.0","0.643,1.0,0.6,1.0,0.643,1.0,0.429,0.0,0.643,0.31",-0.224
A5_ss,401,ENSG00000205581.11,HMGN1,chr21,-,"4,10,17,25,37,45,25","0,0,6,2,0,2,2","24,27,45,17,18,14,17,18,43,54","0,0,0,0,0,0,1,0,1,1",232,99,0.001329263,0.044074192,"1.0,1.0,0.547,0.842,1.0,0.906,0.842","1.0,1.0,1.0,1.0,1.0,1.0,0.879,1.0,0.948,0.958",-0.102
A5_ss,9270,ENSG00000144233.12,AMMECR1L,chr2,-,"5,5,6,6,0,1,9","10,9,11,7,16,23,24","4,2,1,2,0,0,4,4,1,1","11,7,17,7,14,4,23,22,8,18",151,99,0.00138126,0.045649065,"0.247,0.267,0.263,0.36,0.0,0.028,0.197","0.193,0.158,0.037,0.158,0.0,0.0,0.102,0.107,0.076,0.035",0.108
A5_ss,12041,ENSG00000197375.14,SLC22A5,chr5,+,"1,1,6,2,6,5,1","2,0,2,1,2,4,7","0,2,4,1,9,4,5,3,1,3","1,2,1,3,3,1,0,0,0,0",105,99,0.001386953,0.045688402,"0.32,1.0,0.739,0.653,0.739,0.541,0.119","0.0,0.485,0.79,0.239,0.739,0.79,1.0,1.0,1.0,1.0",-0.117
A5_ss,2222,ENSG00000140332.18,TLE3,chr15,-,"12,15,29,37,11,15,30","0,2,2,5,0,1,4","17,9,14,6,11,9,6,12,12,18","1,1,2,1,0,1,0,0,0,2",135,99,0.00140242,0.046048398,"1.0,0.846,0.914,0.844,1.0,0.917,0.846","0.926,0.868,0.837,0.815,1.0,0.868,1.0,1.0,1.0,0.868",-0.009
A5_ss,8034,ENSG00000167107.13,ACSF2,chr17,+,"51,88,139,182,49,103,123","0,1,0,1,2,1,1","76,44,86,53,80,62,135,145,66,191","1,1,3,2,2,0,3,8,0,5",182,99,0.001423013,0.046573839,"1.0,0.98,1.0,0.99,0.93,0.982,0.985","0.976,0.96,0.94,0.935,0.956,1.0,0.961,0.908,1.0,0.954",0.022
A5_ss,12266,ENSG00000156873.16,PHKG2,chr16,+,"43,37,33,63,23,34,67","0,0,0,0,0,2,2","75,31,28,38,36,44,38,82,40,44","7,0,1,1,0,1,3,5,0,2",163,99,0.00143318,0.046685801,"1.0,1.0,1.0,1.0,1.0,0.912,0.953","0.867,1.0,0.944,0.958,1.0,0.964,0.885,0.909,1.0,0.93",0.035
A5_ss,12275,ENSG00000103723.17,AP3B2,chr15,-,"7,15,9,12,10,11,31","1,0,2,0,0,0,4","9,7,6,10,14,12,6,20,10,32","5,2,0,0,5,1,0,0,2,6",269,99,0.001435637,0.046685801,"0.72,1.0,0.624,1.0,1.0,1.0,0.74","0.398,0.563,1.0,1.0,0.508,0.815,1.0,1.0,0.648,0.662",0.11
A5_ss,11493,ENSG00000160781.17,PAQR6,chr1,-,"3,3,3,9,2,0,15","45,4,18,38,6,8,173","8,4,3,1,2,3,4,1,3,0","3,5,23,0,0,0,4,5,2,2",141,99,0.001440319,0.046688435,"0.045,0.345,0.105,0.143,0.19,0.0,0.057","0.652,0.36,0.084,1.0,1.0,1.0,0.413,0.123,0.513,0.0",-0.388
A5_ss,14104,ENSG00000187391.23,MAGI2,chr7,-,"15,6,16,11,4,8,24","5,0,2,3,0,0,3","5,4,9,3,10,10,12,10,3,25","0,0,3,0,1,0,0,2,1,0",105,99,0.001457148,0.047083525,"0.739,1.0,0.883,0.776,1.0,1.0,0.883","1.0,1.0,0.739,1.0,0.904,1.0,1.0,0.825,0.739,1.0",-0.023
A5_ss,7264,ENSG00000102225.17,CDK16,chrX,+,"4,4,4,2,2,3,0","2,10,16,23,10,18,7","12,3,6,2,11,4,5,7,8,13","12,5,9,11,13,12,15,12,8,10",137,99,0.001464062,0.047156741,"0.591,0.224,0.153,0.059,0.126,0.107,0.0","0.419,0.302,0.325,0.116,0.379,0.194,0.194,0.297,0.419,0.484",-0.133
A5_ss,14114,ENSG00000138688.17,BLTP1,chr4,+,"19,15,30,31,32,54,49","120,126,283,268,194,000,000","20,44,72,27,37,25,36,52,44,62","112,117,383,122,392,000,000,000,000,000",204,99,0.001472996,0.047294364,"0.071,0.055,0.049,0.053,0.074,0.05,0.084","0.08,0.154,0.084,0.097,0.044,0.087,0.064,0.089,0.12,0.067",-0.026
A5_ss,8664,ENSG00000143702.17,CEP170,chr1,-,"110,208,185,227,146,000,000","13,8,11,6,11,10,7","157,142,160,98,131,114,136,136,106,119","10,6,19,7,25,9,20,11,9,23",579,99,0.001510795,0.048354969,"0.591,0.816,0.742,0.866,0.694,0.745,0.842","0.729,0.802,0.59,0.705,0.473,0.684,0.538,0.679,0.668,0.469",0.123
A5_ss,6575,ENSG00000293514.2,CUTALP,chr9,+,"146,86,79,128,103,105,34","0,2,5,1,0,1,1","126,105,110,19,20,185,150,240,101,140","3,4,5,1,0,4,10,5,5,2",790,99,0.001544233,0.049269758,"1.0,0.843,0.664,0.941,1.0,0.929,0.81","0.84,0.767,0.734,0.704,1.0,0.853,0.653,0.857,0.717,0.898",0.082
